ID,User story,LLM,title,Full actor,tokens
A74,"As a job seeker, I want to know that my performance and personal information will be used to predict my expected performance in a potential role, so I can be confident that the hiring process is fair and transparent.",Llama,Performance Predicting in Hiring Process and Performance Appraisals Using Machine Learning,job seeker,42.0
A74,"As an HR specialist, I want to use AI to collect and analyze data from various sources, including surveys and social media, to get a comprehensive view of candidate performance and potential.",Llama,Performance Predicting in Hiring Process and Performance Appraisals Using Machine Learning,HR specialist,36.0
A74,"As a recruiter, I want to use AI to streamline the hiring process and reduce the time and cost associated with manual evaluation of candidate resumes and interviews.",Llama,Performance Predicting in Hiring Process and Performance Appraisals Using Machine Learning,recruiter,30.0
A74,"As an employer, I want to use AI-powered hiring to improve the overall quality of my workforce, reduce turnover rates, and increase employee satisfaction and engagement.",Llama,Performance Predicting in Hiring Process and Performance Appraisals Using Machine Learning,employer,30.0
A75,"As a person concerned about my health, I want to use a machine learning model to assess my risk of developing diabetes, allowing me to make lifestyle changes and seek preventive care if necessary.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,person concerned about my health,37.0
A75,"As a doctor, I want to use a machine learning model to identify patients at high risk of developing diabetes, allowing me to recommend early interventions and lifestyle modifications.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,doctor,32.0
A75,"As a public health researcher, I want to explore the use of machine learning for predicting diabetes risk in different populations, informing targeted prevention strategies.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,public health researcher,28.0
A75,"As a health insurance company, I want to use machine learning models to identify individuals at high risk of developing diabetes, allowing for early intervention and potential cost savings.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,health insurance company,32.0
A75,"As a data scientist, I want to develop and evaluate different machine learning models for diabetes prediction, ensuring they are robust and generalizable to diverse populations.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,data scientist,29.0
A75,"As a healthcare provider, I want to integrate machine learning models for diabetes prediction into electronic health records, allowing for personalized risk assessment and early intervention.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,healthcare provider,29.0
A75,"As a patient advocate, I want to ensure that machine learning models used in healthcare are transparent and explainable, allowing individuals to understand their risk factors and take action.",Gemini,Predicting Diabetes Mellitus With Machine Learning Techniques,patient advocate,32.0
